[INFO|2026-05-27 12:04:34] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:34877
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:45] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:56] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 12:07:56] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 12:07:56] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[WARNING|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:149 >> Projector key model.embed_audio not found in module Gemma4ForConditionalGeneration.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.misc:144 >> Found linear modules: q_proj,o_proj,v_proj,down_proj,gate_proj,k_proj,up_proj
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:51] llamafactory.model.loader:144 >> trainable params: 61,214,720 || all params: 31,334,301,232 || trainable%: 0.1954
[WARNING|2026-05-27 12:14:51] llamafactory.train.callbacks:155 >> Previous trainer log in this folder will be deleted.
{'loss': '2.048', 'grad_norm': '3.419', 'learning_rate': '8.696e-07', 'epoch': '0.002899'}
{'loss': '0.8838', 'grad_norm': '0.821', 'learning_rate': '7.857e-05', 'epoch': '1.128'}
{'loss': '0.7967', 'grad_norm': '0.6316', 'learning_rate': '7.843e-05', 'epoch': '1.13'}
{'loss': '0.9678', 'grad_norm': '0.6759', 'learning_rate': '7.829e-05', 'epoch': '1.133'}
{'loss': '0.9717', 'grad_norm': '0.5917', 'learning_rate': '7.816e-05', 'epoch': '1.136'}
{'loss': '0.9577', 'grad_norm': '1.414', 'learning_rate': '7.802e-05', 'epoch': '1.139'}
{'loss': '0.9031', 'grad_norm': '0.5588', 'learning_rate': '7.788e-05', 'epoch': '1.142'}
{'loss': '0.935', 'grad_norm': '0.5941', 'learning_rate': '7.774e-05', 'epoch': '1.145'}
{'loss': '0.9388', 'grad_norm': '0.7303', 'learning_rate': '7.76e-05', 'epoch': '1.148'}
{'loss': '0.8319', 'grad_norm': '0.6676', 'learning_rate': '7.745e-05', 'epoch': '1.151'}
{'loss': '0.8536', 'grad_norm': '0.6762', 'learning_rate': '7.731e-05', 'epoch': '1.154'}
{'loss': '0.8986', 'grad_norm': '0.5981', 'learning_rate': '7.717e-05', 'epoch': '1.157'}
{'loss': '0.9247', 'grad_norm': '0.7037', 'learning_rate': '7.703e-05', 'epoch': '1.159'}
{'loss': '0.9879', 'grad_norm': '0.5262', 'learning_rate': '7.689e-05', 'epoch': '1.162'}
{'loss': '0.7937', 'grad_norm': '0.5712', 'learning_rate': '7.675e-05', 'epoch': '1.165'}
{'loss': '0.9032', 'grad_norm': '0.7419', 'learning_rate': '7.66e-05', 'epoch': '1.168'}
{'loss': '0.8723', 'grad_norm': '0.7525', 'learning_rate': '7.646e-05', 'epoch': '1.171'}
{'loss': '0.93', 'grad_norm': '0.6827', 'learning_rate': '7.632e-05', 'epoch': '1.174'}
{'loss': '0.9172', 'grad_norm': '0.6613', 'learning_rate': '7.617e-05', 'epoch': '1.177'}
{'loss': '0.9529', 'grad_norm': '0.6167', 'learning_rate': '7.603e-05', 'epoch': '1.18'}
{'loss': '0.8735', 'grad_norm': '0.8754', 'learning_rate': '7.589e-05', 'epoch': '1.183'}
{'loss': '0.9171', 'grad_norm': '0.8705', 'learning_rate': '7.574e-05', 'epoch': '1.186'}
{'loss': '0.9293', 'grad_norm': '0.7915', 'learning_rate': '7.56e-05', 'epoch': '1.188'}
{'loss': '0.9595', 'grad_norm': '0.5613', 'learning_rate': '7.545e-05', 'epoch': '1.191'}
{'loss': '0.9318', 'grad_norm': '0.5759', 'learning_rate': '7.531e-05', 'epoch': '1.194'}
{'loss': '0.8983', 'grad_norm': '0.6117', 'learning_rate': '7.516e-05', 'epoch': '1.197'}
{'loss': '0.8973', 'grad_norm': '0.8416', 'learning_rate': '7.501e-05', 'epoch': '1.2'}
{'loss': '0.8357', 'grad_norm': '0.7047', 'learning_rate': '7.487e-05', 'epoch': '1.203'}
{'loss': '0.9697', 'grad_norm': '0.6709', 'learning_rate': '7.472e-05', 'epoch': '1.206'}
{'loss': '0.826', 'grad_norm': '0.7566', 'learning_rate': '7.458e-05', 'epoch': '1.209'}
{'loss': '0.8834', 'grad_norm': '0.6628', 'learning_rate': '7.443e-05', 'epoch': '1.212'}
{'loss': '0.9169', 'grad_norm': '0.6881', 'learning_rate': '7.428e-05', 'epoch': '1.214'}
{'loss': '0.9085', 'grad_norm': '0.5002', 'learning_rate': '7.413e-05', 'epoch': '1.217'}
{'loss': '0.9557', 'grad_norm': '0.5444', 'learning_rate': '7.399e-05', 'epoch': '1.22'}
{'loss': '0.9079', 'grad_norm': '0.6535', 'learning_rate': '7.384e-05', 'epoch': '1.223'}
{'loss': '0.9111', 'grad_norm': '0.5455', 'learning_rate': '7.369e-05', 'epoch': '1.226'}
{'loss': '0.923', 'grad_norm': '0.7322', 'learning_rate': '7.354e-05', 'epoch': '1.229'}
{'loss': '0.8931', 'grad_norm': '0.5492', 'learning_rate': '7.339e-05', 'epoch': '1.232'}
{'loss': '0.9285', 'grad_norm': '0.9658', 'learning_rate': '7.324e-05', 'epoch': '1.235'}
{'loss': '0.8807', 'grad_norm': '0.765', 'learning_rate': '7.309e-05', 'epoch': '1.238'}
{'loss': '0.9765', 'grad_norm': '0.594', 'learning_rate': '7.294e-05', 'epoch': '1.241'}
{'loss': '0.8944', 'grad_norm': '0.6663', 'learning_rate': '7.279e-05', 'epoch': '1.243'}
{'loss': '0.8977', 'grad_norm': '0.9205', 'learning_rate': '7.264e-05', 'epoch': '1.246'}
{'loss': '1.005', 'grad_norm': '0.5852', 'learning_rate': '7.249e-05', 'epoch': '1.249'}
{'loss': '0.9611', 'grad_norm': '0.6044', 'learning_rate': '7.234e-05', 'epoch': '1.252'}
{'loss': '0.9376', 'grad_norm': '0.8257', 'learning_rate': '7.219e-05', 'epoch': '1.255'}
{'loss': '0.941', 'grad_norm': '0.7339', 'learning_rate': '7.204e-05', 'epoch': '1.258'}
{'loss': '0.9305', 'grad_norm': '0.7151', 'learning_rate': '7.189e-05', 'epoch': '1.261'}
{'loss': '0.9017', 'grad_norm': '0.608', 'learning_rate': '7.174e-05', 'epoch': '1.264'}
{'loss': '0.9478', 'grad_norm': '0.6848', 'learning_rate': '7.158e-05', 'epoch': '1.267'}
{'loss': '0.8618', 'grad_norm': '0.8318', 'learning_rate': '7.143e-05', 'epoch': '1.27'}
{'loss': '0.9192', 'grad_norm': '0.9381', 'learning_rate': '7.128e-05', 'epoch': '1.272'}
{'loss': '0.8872', 'grad_norm': '0.6469', 'learning_rate': '7.113e-05', 'epoch': '1.275'}
{'loss': '0.9665', 'grad_norm': '0.5679', 'learning_rate': '7.097e-05', 'epoch': '1.278'}
{'loss': '0.9071', 'grad_norm': '0.6882', 'learning_rate': '7.082e-05', 'epoch': '1.281'}
{'loss': '0.9065', 'grad_norm': '0.7365', 'learning_rate': '7.067e-05', 'epoch': '1.284'}
{'loss': '0.8422', 'grad_norm': '0.676', 'learning_rate': '7.051e-05', 'epoch': '1.287'}
{'loss': '0.9296', 'grad_norm': '0.6805', 'learning_rate': '7.036e-05', 'epoch': '1.29'}
{'loss': '0.8811', 'grad_norm': '0.6086', 'learning_rate': '7.021e-05', 'epoch': '1.293'}
{'loss': '0.894', 'grad_norm': '0.7147', 'learning_rate': '7.005e-05', 'epoch': '1.296'}
{'loss': '0.9138', 'grad_norm': '0.8072', 'learning_rate': '6.99e-05', 'epoch': '1.299'}
{'loss': '0.9815', 'grad_norm': '0.8519', 'learning_rate': '6.974e-05', 'epoch': '1.301'}
{'loss': '0.9128', 'grad_norm': '0.5648', 'learning_rate': '6.959e-05', 'epoch': '1.304'}
{'loss': '0.9385', 'grad_norm': '0.6687', 'learning_rate': '6.943e-05', 'epoch': '1.307'}
{'loss': '0.988', 'grad_norm': '0.8514', 'learning_rate': '6.928e-05', 'epoch': '1.31'}
{'loss': '0.9111', 'grad_norm': '0.5614', 'learning_rate': '6.912e-05', 'epoch': '1.313'}
{'loss': '0.8756', 'grad_norm': '0.6887', 'learning_rate': '6.896e-05', 'epoch': '1.316'}
{'loss': '0.9222', 'grad_norm': '0.6203', 'learning_rate': '6.881e-05', 'epoch': '1.319'}
{'loss': '0.9485', 'grad_norm': '0.6602', 'learning_rate': '6.865e-05', 'epoch': '1.322'}
{'loss': '0.8926', 'grad_norm': '0.8444', 'learning_rate': '6.85e-05', 'epoch': '1.325'}
{'loss': '0.9106', 'grad_norm': '0.6441', 'learning_rate': '6.834e-05', 'epoch': '1.328'}
{'loss': '0.8982', 'grad_norm': '0.6091', 'learning_rate': '6.818e-05', 'epoch': '1.33'}
{'loss': '0.9319', 'grad_norm': '0.5471', 'learning_rate': '6.802e-05', 'epoch': '1.333'}
{'loss': '0.8787', 'grad_norm': '0.6314', 'learning_rate': '6.787e-05', 'epoch': '1.336'}
{'loss': '0.9108', 'grad_norm': '0.5759', 'learning_rate': '6.771e-05', 'epoch': '1.339'}
{'loss': '0.8935', 'grad_norm': '0.6877', 'learning_rate': '6.755e-05', 'epoch': '1.342'}
{'loss': '0.9281', 'grad_norm': '0.7129', 'learning_rate': '6.739e-05', 'epoch': '1.345'}
{'loss': '0.8773', 'grad_norm': '0.7194', 'learning_rate': '6.724e-05', 'epoch': '1.348'}
{'loss': '0.947', 'grad_norm': '0.666', 'learning_rate': '6.708e-05', 'epoch': '1.351'}
{'loss': '0.8259', 'grad_norm': '0.7365', 'learning_rate': '6.692e-05', 'epoch': '1.354'}
{'loss': '0.8919', 'grad_norm': '0.6287', 'learning_rate': '6.676e-05', 'epoch': '1.357'}
{'loss': '0.8761', 'grad_norm': '0.6469', 'learning_rate': '6.66e-05', 'epoch': '1.359'}
{'loss': '0.8539', 'grad_norm': '0.7204', 'learning_rate': '6.644e-05', 'epoch': '1.362'}
{'loss': '0.8829', 'grad_norm': '0.5921', 'learning_rate': '6.628e-05', 'epoch': '1.365'}
{'loss': '0.866', 'grad_norm': '0.6731', 'learning_rate': '6.612e-05', 'epoch': '1.368'}
{'loss': '0.9243', 'grad_norm': '0.7388', 'learning_rate': '6.596e-05', 'epoch': '1.371'}
{'loss': '0.887', 'grad_norm': '0.8486', 'learning_rate': '6.58e-05', 'epoch': '1.374'}
{'loss': '0.8884', 'grad_norm': '0.7317', 'learning_rate': '6.564e-05', 'epoch': '1.377'}
{'loss': '0.8673', 'grad_norm': '1.303', 'learning_rate': '6.548e-05', 'epoch': '1.38'}
{'loss': '0.8504', 'grad_norm': '0.7213', 'learning_rate': '6.532e-05', 'epoch': '1.383'}
{'loss': '0.8302', 'grad_norm': '0.6055', 'learning_rate': '6.516e-05', 'epoch': '1.386'}
{'loss': '0.9025', 'grad_norm': '0.7362', 'learning_rate': '6.5e-05', 'epoch': '1.388'}
{'loss': '0.9374', 'grad_norm': '0.7677', 'learning_rate': '6.484e-05', 'epoch': '1.391'}
{'loss': '0.8345', 'grad_norm': '0.7937', 'learning_rate': '6.468e-05', 'epoch': '1.394'}
{'loss': '0.8924', 'grad_norm': '0.5766', 'learning_rate': '6.452e-05', 'epoch': '1.397'}
{'loss': '0.9484', 'grad_norm': '0.661', 'learning_rate': '6.436e-05', 'epoch': '1.4'}
{'loss': '0.8751', 'grad_norm': '0.7302', 'learning_rate': '6.419e-05', 'epoch': '1.403'}
{'loss': '0.8638', 'grad_norm': '0.6111', 'learning_rate': '6.403e-05', 'epoch': '1.406'}
{'loss': '0.9144', 'grad_norm': '0.8323', 'learning_rate': '6.387e-05', 'epoch': '1.409'}
{'loss': '0.925', 'grad_norm': '0.5564', 'learning_rate': '6.371e-05', 'epoch': '1.412'}
{'loss': '0.9132', 'grad_norm': '0.679', 'learning_rate': '6.355e-05', 'epoch': '1.414'}
{'loss': '0.9003', 'grad_norm': '0.6978', 'learning_rate': '6.338e-05', 'epoch': '1.417'}
{'loss': '0.9425', 'grad_norm': '0.7164', 'learning_rate': '6.322e-05', 'epoch': '1.42'}
{'loss': '0.9447', 'grad_norm': '0.6652', 'learning_rate': '6.306e-05', 'epoch': '1.423'}
{'loss': '0.9527', 'grad_norm': '0.7442', 'learning_rate': '6.29e-05', 'epoch': '1.426'}
{'loss': '0.7938', 'grad_norm': '0.6531', 'learning_rate': '6.273e-05', 'epoch': '1.429'}
{'loss': '0.9178', 'grad_norm': '0.6588', 'learning_rate': '6.257e-05', 'epoch': '1.432'}
{'loss': '0.9698', 'grad_norm': '0.6669', 'learning_rate': '6.241e-05', 'epoch': '1.435'}
{'loss': '0.9659', 'grad_norm': '0.685', 'learning_rate': '6.224e-05', 'epoch': '1.438'}
{'loss': '0.8366', 'grad_norm': '0.5959', 'learning_rate': '6.208e-05', 'epoch': '1.441'}
{'loss': '0.9577', 'grad_norm': '0.7106', 'learning_rate': '6.192e-05', 'epoch': '1.443'}
{'loss': '0.9063', 'grad_norm': '0.6573', 'learning_rate': '6.175e-05', 'epoch': '1.446'}
{'loss': '0.9049', 'grad_norm': '1.42', 'learning_rate': '6.159e-05', 'epoch': '1.449'}
{'loss': '0.9007', 'grad_norm': '0.7807', 'learning_rate': '6.142e-05', 'epoch': '1.452'}
{'loss': '0.9249', 'grad_norm': '0.6383', 'learning_rate': '6.126e-05', 'epoch': '1.455'}
{'loss': '0.9125', 'grad_norm': '0.7368', 'learning_rate': '6.11e-05', 'epoch': '1.458'}
{'loss': '0.9158', 'grad_norm': '0.8586', 'learning_rate': '6.093e-05', 'epoch': '1.461'}
{'loss': '0.9085', 'grad_norm': '0.9175', 'learning_rate': '6.077e-05', 'epoch': '1.464'}
{'loss': '0.9483', 'grad_norm': '0.9549', 'learning_rate': '6.06e-05', 'epoch': '1.467'}
{'loss': '1.008', 'grad_norm': '0.6913', 'learning_rate': '6.044e-05', 'epoch': '1.47'}
{'loss': '0.8192', 'grad_norm': '0.6944', 'learning_rate': '6.027e-05', 'epoch': '1.472'}
{'loss': '0.8648', 'grad_norm': '0.6337', 'learning_rate': '6.011e-05', 'epoch': '1.475'}
{'loss': '0.946', 'grad_norm': '0.6419', 'learning_rate': '5.994e-05', 'epoch': '1.478'}
{'loss': '0.9708', 'grad_norm': '0.6887', 'learning_rate': '5.978e-05', 'epoch': '1.481'}
{'loss': '0.9232', 'grad_norm': '0.6734', 'learning_rate': '5.961e-05', 'epoch': '1.484'}
{'loss': '0.8762', 'grad_norm': '0.5975', 'learning_rate': '5.945e-05', 'epoch': '1.487'}
{'loss': '0.8961', 'grad_norm': '0.6252', 'learning_rate': '5.928e-05', 'epoch': '1.49'}
{'loss': '0.8536', 'grad_norm': '0.8048', 'learning_rate': '5.911e-05', 'epoch': '1.493'}
{'loss': '0.9582', 'grad_norm': '0.5958', 'learning_rate': '5.895e-05', 'epoch': '1.496'}
{'loss': '0.8417', 'grad_norm': '0.7084', 'learning_rate': '5.878e-05', 'epoch': '1.499'}
{'loss': '0.8729', 'grad_norm': '0.8438', 'learning_rate': '5.862e-05', 'epoch': '1.501'}
{'loss': '0.8805', 'grad_norm': '0.7427', 'learning_rate': '5.845e-05', 'epoch': '1.504'}
{'loss': '0.8856', 'grad_norm': '0.6705', 'learning_rate': '5.828e-05', 'epoch': '1.507'}
{'loss': '0.9423', 'grad_norm': '0.6976', 'learning_rate': '5.812e-05', 'epoch': '1.51'}
{'loss': '0.8596', 'grad_norm': '0.8055', 'learning_rate': '5.795e-05', 'epoch': '1.513'}
{'loss': '0.8704', 'grad_norm': '1.167', 'learning_rate': '5.778e-05', 'epoch': '1.516'}
{'loss': '0.8697', 'grad_norm': '0.7882', 'learning_rate': '5.762e-05', 'epoch': '1.519'}
{'loss': '0.9601', 'grad_norm': '0.6424', 'learning_rate': '5.745e-05', 'epoch': '1.522'}
{'loss': '0.9608', 'grad_norm': '0.674', 'learning_rate': '5.728e-05', 'epoch': '1.525'}
{'loss': '0.9407', 'grad_norm': '0.784', 'learning_rate': '5.712e-05', 'epoch': '1.528'}
{'loss': '0.882', 'grad_norm': '0.8402', 'learning_rate': '5.695e-05', 'epoch': '1.53'}
{'loss': '0.8209', 'grad_norm': '0.7454', 'learning_rate': '5.678e-05', 'epoch': '1.533'}
{'loss': '0.9149', 'grad_norm': '0.6202', 'learning_rate': '5.662e-05', 'epoch': '1.536'}
{'loss': '0.9306', 'grad_norm': '0.6795', 'learning_rate': '5.645e-05', 'epoch': '1.539'}
{'loss': '0.8663', 'grad_norm': '0.6811', 'learning_rate': '5.628e-05', 'epoch': '1.542'}
{'loss': '0.8702', 'grad_norm': '1.026', 'learning_rate': '5.611e-05', 'epoch': '1.545'}
{'loss': '0.8555', 'grad_norm': '0.6636', 'learning_rate': '5.595e-05', 'epoch': '1.548'}
{'loss': '0.8666', 'grad_norm': '0.757', 'learning_rate': '5.578e-05', 'epoch': '1.551'}
{'loss': '0.9116', 'grad_norm': '0.5982', 'learning_rate': '5.561e-05', 'epoch': '1.554'}
{'loss': '0.8771', 'grad_norm': '0.8473', 'learning_rate': '5.544e-05', 'epoch': '1.557'}
{'loss': '0.9328', 'grad_norm': '0.8411', 'learning_rate': '5.528e-05', 'epoch': '1.559'}
{'loss': '0.913', 'grad_norm': '0.5985', 'learning_rate': '5.511e-05', 'epoch': '1.562'}
{'loss': '0.9311', 'grad_norm': '0.7228', 'learning_rate': '5.494e-05', 'epoch': '1.565'}
{'loss': '0.8951', 'grad_norm': '0.9035', 'learning_rate': '5.477e-05', 'epoch': '1.568'}
{'loss': '0.8717', 'grad_norm': '0.7837', 'learning_rate': '5.461e-05', 'epoch': '1.571'}
{'loss': '0.8462', 'grad_norm': '0.8284', 'learning_rate': '5.444e-05', 'epoch': '1.574'}
{'loss': '0.8732', 'grad_norm': '0.6508', 'learning_rate': '5.427e-05', 'epoch': '1.577'}
{'loss': '0.9047', 'grad_norm': '0.7462', 'learning_rate': '5.41e-05', 'epoch': '1.58'}
{'loss': '0.9388', 'grad_norm': '1.104', 'learning_rate': '5.393e-05', 'epoch': '1.583'}
{'loss': '0.8992', 'grad_norm': '0.7184', 'learning_rate': '5.377e-05', 'epoch': '1.586'}
{'loss': '0.9027', 'grad_norm': '0.7249', 'learning_rate': '5.36e-05', 'epoch': '1.588'}
{'loss': '0.9405', 'grad_norm': '0.7188', 'learning_rate': '5.343e-05', 'epoch': '1.591'}
[INFO|2026-05-27 20:16:33] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:52273
[INFO|2026-05-27 20:17:50] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 20:17:50] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 20:17:51] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 20:17:51] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 20:17:51] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 20:17:51] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 20:18:02] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 20:18:02] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 20:18:02] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 20:18:11] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 20:18:11] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 20:21:10] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[WARNING|2026-05-27 20:21:10] llamafactory.model.model_utils.visual:149 >> Projector key model.embed_audio not found in module Gemma4ForConditionalGeneration.
[INFO|2026-05-27 20:21:10] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 20:21:10] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 20:21:10] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 20:21:10] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 20:21:10] llamafactory.model.model_utils.misc:144 >> Found linear modules: v_proj,k_proj,up_proj,gate_proj,o_proj,q_proj,down_proj
[INFO|2026-05-27 20:21:10] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 20:21:10] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 20:21:12] llamafactory.model.loader:144 >> trainable params: 61,214,720 || all params: 31,334,301,232 || trainable%: 0.1954
[WARNING|2026-05-27 20:21:12] llamafactory.train.callbacks:155 >> Previous trainer log in this folder will be deleted.
{'loss': '2.024', 'grad_norm': '3.333', 'learning_rate': '8.696e-07', 'epoch': '0.002899'}
{'loss': '1.976', 'grad_norm': '2.348', 'learning_rate': '1.836e-06', 'epoch': '0.005797'}
{'loss': '2.092', 'grad_norm': '3.723', 'learning_rate': '2.802e-06', 'epoch': '0.008696'}
{'loss': '2.056', 'grad_norm': '3.157', 'learning_rate': '3.768e-06', 'epoch': '0.01159'}
{'loss': '1.944', 'grad_norm': '3.935', 'learning_rate': '4.734e-06', 'epoch': '0.01449'}
{'loss': '1.713', 'grad_norm': '2.603', 'learning_rate': '5.7e-06', 'epoch': '0.01739'}
{'loss': '1.362', 'grad_norm': '2.39', 'learning_rate': '6.667e-06', 'epoch': '0.02029'}
{'loss': '1.151', 'grad_norm': '1.485', 'learning_rate': '7.633e-06', 'epoch': '0.02319'}
{'loss': '1.086', 'grad_norm': '0.6106', 'learning_rate': '8.599e-06', 'epoch': '0.02609'}
{'loss': '1.082', 'grad_norm': '0.6739', 'learning_rate': '9.565e-06', 'epoch': '0.02899'}
{'loss': '1.013', 'grad_norm': '0.777', 'learning_rate': '1.053e-05', 'epoch': '0.03188'}
{'loss': '0.999', 'grad_norm': '0.6171', 'learning_rate': '1.15e-05', 'epoch': '0.03478'}
{'loss': '1.083', 'grad_norm': '1.207', 'learning_rate': '1.246e-05', 'epoch': '0.03768'}
