[INFO|2026-05-27 12:03:00] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:48473
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:05:33] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 12:05:33] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:05:44] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 12:05:44] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 12:05:44] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 12:06:56] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 12:06:56] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 12:10:32] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 12:10:32] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.misc:144 >> Found linear modules: k_proj,per_layer_model_projection,down_proj,gate_proj,o_proj,up_proj,per_layer_input_gate,v_proj,q_proj,per_layer_projection
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 12:10:32] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:10:34] llamafactory.model.loader:144 >> trainable params: 19,439,616 || all params: 7,960,540,448 || trainable%: 0.2442
{'loss': '3.852', 'grad_norm': '16.97', 'learning_rate': '1.737e-06', 'epoch': '0.005797'}
{'loss': '0.97', 'grad_norm': '0.944', 'learning_rate': '1.469e-05', 'epoch': '2.325'}
{'loss': '1.023', 'grad_norm': '1.031', 'learning_rate': '1.445e-05', 'epoch': '2.33'}
{'loss': '0.9352', 'grad_norm': '1.001', 'learning_rate': '1.421e-05', 'epoch': '2.336'}
{'loss': '0.9566', 'grad_norm': '0.9984', 'learning_rate': '1.398e-05', 'epoch': '2.342'}
{'loss': '0.9069', 'grad_norm': '1.002', 'learning_rate': '1.374e-05', 'epoch': '2.348'}
{'loss': '0.9264', 'grad_norm': '1.032', 'learning_rate': '1.351e-05', 'epoch': '2.354'}
{'loss': '0.9605', 'grad_norm': '0.9606', 'learning_rate': '1.328e-05', 'epoch': '2.359'}
{'loss': '0.9602', 'grad_norm': '0.9091', 'learning_rate': '1.305e-05', 'epoch': '2.365'}
{'loss': '0.9935', 'grad_norm': '1.021', 'learning_rate': '1.283e-05', 'epoch': '2.371'}
{'loss': '1.006', 'grad_norm': '1.009', 'learning_rate': '1.26e-05', 'epoch': '2.377'}
{'loss': '0.9782', 'grad_norm': '1.023', 'learning_rate': '1.238e-05', 'epoch': '2.383'}
{'loss': '1.002', 'grad_norm': '0.9178', 'learning_rate': '1.216e-05', 'epoch': '2.388'}
{'loss': '0.9383', 'grad_norm': '1.166', 'learning_rate': '1.194e-05', 'epoch': '2.394'}
{'loss': '0.9401', 'grad_norm': '0.9422', 'learning_rate': '1.172e-05', 'epoch': '2.4'}
{'loss': '0.9487', 'grad_norm': '1.101', 'learning_rate': '1.151e-05', 'epoch': '2.406'}
{'loss': '0.9416', 'grad_norm': '0.9908', 'learning_rate': '1.129e-05', 'epoch': '2.412'}
{'loss': '0.9591', 'grad_norm': '1.34', 'learning_rate': '1.108e-05', 'epoch': '2.417'}
{'loss': '0.928', 'grad_norm': '0.8813', 'learning_rate': '1.087e-05', 'epoch': '2.423'}
{'loss': '0.975', 'grad_norm': '1.046', 'learning_rate': '1.066e-05', 'epoch': '2.429'}
{'loss': '0.9165', 'grad_norm': '1.006', 'learning_rate': '1.045e-05', 'epoch': '2.435'}
{'loss': '0.9772', 'grad_norm': '1.119', 'learning_rate': '1.025e-05', 'epoch': '2.441'}
{'loss': '0.9145', 'grad_norm': '1.022', 'learning_rate': '1.004e-05', 'epoch': '2.446'}
{'loss': '0.9518', 'grad_norm': '1.067', 'learning_rate': '9.841e-06', 'epoch': '2.452'}
{'loss': '0.9222', 'grad_norm': '1.288', 'learning_rate': '9.641e-06', 'epoch': '2.458'}
{'loss': '0.9355', 'grad_norm': '1.061', 'learning_rate': '9.442e-06', 'epoch': '2.464'}
{'loss': '1.031', 'grad_norm': '1.06', 'learning_rate': '9.246e-06', 'epoch': '2.47'}
{'loss': '0.9463', 'grad_norm': '1.063', 'learning_rate': '9.052e-06', 'epoch': '2.475'}
{'loss': '0.9968', 'grad_norm': '1.024', 'learning_rate': '8.859e-06', 'epoch': '2.481'}
{'loss': '1.015', 'grad_norm': '1.068', 'learning_rate': '8.668e-06', 'epoch': '2.487'}
{'loss': '0.9519', 'grad_norm': '1.034', 'learning_rate': '8.479e-06', 'epoch': '2.493'}
{'loss': '0.9955', 'grad_norm': '0.8907', 'learning_rate': '8.292e-06', 'epoch': '2.499'}
{'loss': '0.9553', 'grad_norm': '0.9193', 'learning_rate': '8.107e-06', 'epoch': '2.504'}
{'loss': '0.9415', 'grad_norm': '0.8996', 'learning_rate': '7.924e-06', 'epoch': '2.51'}
{'loss': '0.9645', 'grad_norm': '1.013', 'learning_rate': '7.743e-06', 'epoch': '2.516'}
{'loss': '0.9559', 'grad_norm': '0.9481', 'learning_rate': '7.563e-06', 'epoch': '2.522'}
{'loss': '0.9592', 'grad_norm': '0.9934', 'learning_rate': '7.386e-06', 'epoch': '2.528'}
{'loss': '0.9703', 'grad_norm': '1.025', 'learning_rate': '7.211e-06', 'epoch': '2.533'}
{'loss': '0.9452', 'grad_norm': '1.009', 'learning_rate': '7.037e-06', 'epoch': '2.539'}
{'loss': '0.9674', 'grad_norm': '0.9487', 'learning_rate': '6.866e-06', 'epoch': '2.545'}
{'loss': '1.033', 'grad_norm': '1.13', 'learning_rate': '6.696e-06', 'epoch': '2.551'}
{'loss': '0.9711', 'grad_norm': '1.1', 'learning_rate': '6.528e-06', 'epoch': '2.557'}
{'loss': '0.9782', 'grad_norm': '0.9109', 'learning_rate': '6.363e-06', 'epoch': '2.562'}
{'loss': '0.9936', 'grad_norm': '1.119', 'learning_rate': '6.199e-06', 'epoch': '2.568'}
{'loss': '0.9846', 'grad_norm': '1.003', 'learning_rate': '6.037e-06', 'epoch': '2.574'}
{'loss': '1.015', 'grad_norm': '1.405', 'learning_rate': '5.878e-06', 'epoch': '2.58'}
{'loss': '0.9425', 'grad_norm': '1.01', 'learning_rate': '5.72e-06', 'epoch': '2.586'}
{'loss': '0.9341', 'grad_norm': '1.038', 'learning_rate': '5.564e-06', 'epoch': '2.591'}
{'loss': '0.9613', 'grad_norm': '1.109', 'learning_rate': '5.411e-06', 'epoch': '2.597'}
{'loss': '0.984', 'grad_norm': '0.9873', 'learning_rate': '5.259e-06', 'epoch': '2.603'}
{'loss': '0.9679', 'grad_norm': '0.9671', 'learning_rate': '5.11e-06', 'epoch': '2.609'}
{'loss': '0.9942', 'grad_norm': '0.8796', 'learning_rate': '4.962e-06', 'epoch': '2.614'}
{'loss': '0.8984', 'grad_norm': '1.013', 'learning_rate': '4.817e-06', 'epoch': '2.62'}
{'loss': '0.9229', 'grad_norm': '1.049', 'learning_rate': '4.673e-06', 'epoch': '2.626'}
{'loss': '0.9604', 'grad_norm': '1.119', 'learning_rate': '4.532e-06', 'epoch': '2.632'}
{'loss': '0.9205', 'grad_norm': '1.036', 'learning_rate': '4.393e-06', 'epoch': '2.638'}
{'loss': '1.008', 'grad_norm': '1.068', 'learning_rate': '4.255e-06', 'epoch': '2.643'}
{'loss': '0.9779', 'grad_norm': '1.105', 'learning_rate': '4.12e-06', 'epoch': '2.649'}
{'loss': '0.9792', 'grad_norm': '1.052', 'learning_rate': '3.987e-06', 'epoch': '2.655'}
{'loss': '0.9954', 'grad_norm': '1.042', 'learning_rate': '3.856e-06', 'epoch': '2.661'}
{'loss': '0.9523', 'grad_norm': '1.088', 'learning_rate': '3.727e-06', 'epoch': '2.667'}
{'loss': '0.9652', 'grad_norm': '0.9547', 'learning_rate': '3.601e-06', 'epoch': '2.672'}
{'loss': '0.9973', 'grad_norm': '0.9851', 'learning_rate': '3.476e-06', 'epoch': '2.678'}
{'loss': '0.9499', 'grad_norm': '0.9258', 'learning_rate': '3.353e-06', 'epoch': '2.684'}
{'loss': '0.9617', 'grad_norm': '0.9273', 'learning_rate': '3.233e-06', 'epoch': '2.69'}
{'loss': '0.9498', 'grad_norm': '1.018', 'learning_rate': '3.115e-06', 'epoch': '2.696'}
{'loss': '1.014', 'grad_norm': '0.9666', 'learning_rate': '2.999e-06', 'epoch': '2.701'}
{'loss': '0.9444', 'grad_norm': '0.9815', 'learning_rate': '2.885e-06', 'epoch': '2.707'}
{'loss': '0.9475', 'grad_norm': '1.32', 'learning_rate': '2.773e-06', 'epoch': '2.713'}
{'loss': '0.9736', 'grad_norm': '1.084', 'learning_rate': '2.663e-06', 'epoch': '2.719'}
{'loss': '0.9607', 'grad_norm': '1.084', 'learning_rate': '2.556e-06', 'epoch': '2.725'}
{'loss': '0.9678', 'grad_norm': '0.9565', 'learning_rate': '2.45e-06', 'epoch': '2.73'}
{'loss': '0.9843', 'grad_norm': '0.9862', 'learning_rate': '2.347e-06', 'epoch': '2.736'}
{'loss': '0.9851', 'grad_norm': '0.9461', 'learning_rate': '2.246e-06', 'epoch': '2.742'}
{'loss': '0.9674', 'grad_norm': '1.011', 'learning_rate': '2.147e-06', 'epoch': '2.748'}
{'loss': '0.9889', 'grad_norm': '1.083', 'learning_rate': '2.05e-06', 'epoch': '2.754'}
{'loss': '0.9979', 'grad_norm': '0.9619', 'learning_rate': '1.956e-06', 'epoch': '2.759'}
{'loss': '0.9722', 'grad_norm': '1.08', 'learning_rate': '1.864e-06', 'epoch': '2.765'}
{'loss': '0.9908', 'grad_norm': '1.045', 'learning_rate': '1.774e-06', 'epoch': '2.771'}
{'loss': '0.9206', 'grad_norm': '0.9907', 'learning_rate': '1.686e-06', 'epoch': '2.777'}
{'loss': '0.9806', 'grad_norm': '1.779', 'learning_rate': '1.6e-06', 'epoch': '2.783'}
{'loss': '1.041', 'grad_norm': '0.9608', 'learning_rate': '1.516e-06', 'epoch': '2.788'}
{'loss': '0.9549', 'grad_norm': '1.039', 'learning_rate': '1.435e-06', 'epoch': '2.794'}
{'loss': '0.989', 'grad_norm': '1.034', 'learning_rate': '1.356e-06', 'epoch': '2.8'}
{'loss': '0.9546', 'grad_norm': '0.9689', 'learning_rate': '1.279e-06', 'epoch': '2.806'}
{'loss': '1.006', 'grad_norm': '1.145', 'learning_rate': '1.204e-06', 'epoch': '2.812'}
{'loss': '0.9754', 'grad_norm': '1.179', 'learning_rate': '1.132e-06', 'epoch': '2.817'}
{'loss': '0.959', 'grad_norm': '1.095', 'learning_rate': '1.062e-06', 'epoch': '2.823'}
{'loss': '0.965', 'grad_norm': '0.9566', 'learning_rate': '9.935e-07', 'epoch': '2.829'}
{'loss': '0.9897', 'grad_norm': '0.9989', 'learning_rate': '9.277e-07', 'epoch': '2.835'}
{'loss': '0.9899', 'grad_norm': '0.9392', 'learning_rate': '8.642e-07', 'epoch': '2.841'}
{'loss': '0.9812', 'grad_norm': '0.9825', 'learning_rate': '8.028e-07', 'epoch': '2.846'}
{'loss': '0.8759', 'grad_norm': '1.043', 'learning_rate': '7.438e-07', 'epoch': '2.852'}
{'loss': '0.9739', 'grad_norm': '1.162', 'learning_rate': '6.869e-07', 'epoch': '2.858'}
{'loss': '0.9879', 'grad_norm': '1.03', 'learning_rate': '6.323e-07', 'epoch': '2.864'}
{'loss': '0.9906', 'grad_norm': '1.043', 'learning_rate': '5.8e-07', 'epoch': '2.87'}
{'loss': '0.9703', 'grad_norm': '1.016', 'learning_rate': '5.299e-07', 'epoch': '2.875'}
{'loss': '0.957', 'grad_norm': '1.177', 'learning_rate': '4.82e-07', 'epoch': '2.881'}
{'loss': '0.9989', 'grad_norm': '1.11', 'learning_rate': '4.364e-07', 'epoch': '2.887'}
{'loss': '0.9647', 'grad_norm': '0.9436', 'learning_rate': '3.931e-07', 'epoch': '2.893'}
{'loss': '0.9727', 'grad_norm': '1.1', 'learning_rate': '3.52e-07', 'epoch': '2.899'}
{'loss': '0.9569', 'grad_norm': '1.039', 'learning_rate': '3.132e-07', 'epoch': '2.904'}
{'loss': '0.92', 'grad_norm': '1.063', 'learning_rate': '2.766e-07', 'epoch': '2.91'}
{'loss': '0.9759', 'grad_norm': '0.994', 'learning_rate': '2.423e-07', 'epoch': '2.916'}
{'loss': '1.037', 'grad_norm': '1.064', 'learning_rate': '2.103e-07', 'epoch': '2.922'}
{'loss': '0.9877', 'grad_norm': '1.073', 'learning_rate': '1.805e-07', 'epoch': '2.928'}
{'loss': '1.005', 'grad_norm': '0.9486', 'learning_rate': '1.53e-07', 'epoch': '2.933'}
{'loss': '0.9414', 'grad_norm': '0.9559', 'learning_rate': '1.278e-07', 'epoch': '2.939'}
{'loss': '1.031', 'grad_norm': '0.8768', 'learning_rate': '1.048e-07', 'epoch': '2.945'}
{'loss': '0.9971', 'grad_norm': '1.076', 'learning_rate': '8.412e-08', 'epoch': '2.951'}
{'loss': '0.9535', 'grad_norm': '1.144', 'learning_rate': '6.57e-08', 'epoch': '2.957'}
{'loss': '0.9921', 'grad_norm': '1.094', 'learning_rate': '4.955e-08', 'epoch': '2.962'}
{'loss': '0.9023', 'grad_norm': '1.113', 'learning_rate': '3.567e-08', 'epoch': '2.968'}
{'loss': '0.995', 'grad_norm': '1.043', 'learning_rate': '2.407e-08', 'epoch': '2.974'}
{'loss': '0.9882', 'grad_norm': '1.129', 'learning_rate': '1.474e-08', 'epoch': '2.98'}
{'loss': '1.01', 'grad_norm': '0.9885', 'learning_rate': '7.691e-09', 'epoch': '2.986'}
{'loss': '0.949', 'grad_norm': '1.003', 'learning_rate': '2.912e-09', 'epoch': '2.991'}
[INFO|2026-05-27 16:53:47] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:52507
[WARNING|2026-05-27 16:55:47] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 16:55:47] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 16:55:47] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 16:55:47] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 16:55:47] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 16:55:47] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 16:55:58] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 16:55:58] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 16:55:58] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 16:56:13] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 16:56:13] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 16:57:45] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[INFO|2026-05-27 16:57:45] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 16:57:45] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 16:57:45] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 16:57:45] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 16:57:45] llamafactory.model.model_utils.misc:144 >> Found linear modules: per_layer_input_gate,per_layer_model_projection,up_proj,down_proj,v_proj,gate_proj,q_proj,o_proj,k_proj,per_layer_projection
[INFO|2026-05-27 16:57:45] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 16:57:45] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 16:57:46] llamafactory.model.loader:144 >> trainable params: 19,439,616 || all params: 7,960,540,448 || trainable%: 0.2442
[WARNING|2026-05-27 16:57:47] llamafactory.train.callbacks:155 >> Previous trainer log in this folder will be deleted.
{'loss': '3.549', 'grad_norm': '11.09', 'learning_rate': '1.737e-06', 'epoch': '0.005797'}
{'loss': '3.728', 'grad_norm': '12.63', 'learning_rate': '3.668e-06', 'epoch': '0.01159'}
{'loss': '3.539', 'grad_norm': '8.581', 'learning_rate': '5.598e-06', 'epoch': '0.01739'}
{'loss': '3.062', 'grad_norm': '5.521', 'learning_rate': '7.529e-06', 'epoch': '0.02319'}
{'loss': '2.495', 'grad_norm': '4.954', 'learning_rate': '9.459e-06', 'epoch': '0.02899'}
{'loss': '1.847', 'grad_norm': '2.938', 'learning_rate': '1.139e-05', 'epoch': '0.03478'}
{'loss': '1.636', 'grad_norm': '1.627', 'learning_rate': '1.332e-05', 'epoch': '0.04058'}
{'loss': '1.423', 'grad_norm': '2.504', 'learning_rate': '1.525e-05', 'epoch': '0.04638'}
{'loss': '1.384', 'grad_norm': '1.574', 'learning_rate': '1.718e-05', 'epoch': '0.05217'}
{'loss': '1.336', 'grad_norm': '1.383', 'learning_rate': '1.911e-05', 'epoch': '0.05797'}
{'loss': '1.208', 'grad_norm': '2.441', 'learning_rate': '2.104e-05', 'epoch': '0.06377'}
{'loss': '1.259', 'grad_norm': '1.677', 'learning_rate': '2.297e-05', 'epoch': '0.06957'}
{'loss': '1.19', 'grad_norm': '1.782', 'learning_rate': '2.49e-05', 'epoch': '0.07536'}
{'loss': '1.295', 'grad_norm': '1.384', 'learning_rate': '2.683e-05', 'epoch': '0.08116'}
{'loss': '1.295', 'grad_norm': '1.558', 'learning_rate': '2.876e-05', 'epoch': '0.08696'}
{'loss': '1.187', 'grad_norm': '1.558', 'learning_rate': '3.069e-05', 'epoch': '0.09275'}
{'loss': '1.25', 'grad_norm': '1.655', 'learning_rate': '3.263e-05', 'epoch': '0.09855'}
{'loss': '1.18', 'grad_norm': '1.447', 'learning_rate': '3.456e-05', 'epoch': '0.1043'}
{'loss': '1.233', 'grad_norm': '1.573', 'learning_rate': '3.649e-05', 'epoch': '0.1101'}
{'loss': '1.138', 'grad_norm': '1.612', 'learning_rate': '3.842e-05', 'epoch': '0.1159'}
{'loss': '1.182', 'grad_norm': '1.511', 'learning_rate': '4.035e-05', 'epoch': '0.1217'}
{'loss': '1.174', 'grad_norm': '1.504', 'learning_rate': '4.228e-05', 'epoch': '0.1275'}
{'loss': '1.196', 'grad_norm': '1.391', 'learning_rate': '4.421e-05', 'epoch': '0.1333'}
{'loss': '1.182', 'grad_norm': '1.742', 'learning_rate': '4.614e-05', 'epoch': '0.1391'}
{'loss': '1.165', 'grad_norm': '1.454', 'learning_rate': '4.807e-05', 'epoch': '0.1449'}
{'loss': '1.204', 'grad_norm': '1.408', 'learning_rate': '5e-05', 'epoch': '0.1507'}
{'loss': '1.142', 'grad_norm': '1.586', 'learning_rate': '5.193e-05', 'epoch': '0.1565'}
{'loss': '1.169', 'grad_norm': '1.697', 'learning_rate': '5.386e-05', 'epoch': '0.1623'}
{'loss': '1.16', 'grad_norm': '1.588', 'learning_rate': '5.579e-05', 'epoch': '0.1681'}
{'loss': '1.176', 'grad_norm': '1.523', 'learning_rate': '5.772e-05', 'epoch': '0.1739'}
{'loss': '1.124', 'grad_norm': '1.588', 'learning_rate': '5.965e-05', 'epoch': '0.1797'}
{'loss': '1.152', 'grad_norm': '1.228', 'learning_rate': '6.158e-05', 'epoch': '0.1855'}
{'loss': '1.151', 'grad_norm': '1.425', 'learning_rate': '6.351e-05', 'epoch': '0.1913'}
{'loss': '1.133', 'grad_norm': '1.253', 'learning_rate': '6.544e-05', 'epoch': '0.1971'}
{'loss': '1.161', 'grad_norm': '1.394', 'learning_rate': '6.737e-05', 'epoch': '0.2029'}
{'loss': '1.164', 'grad_norm': '1.183', 'learning_rate': '6.931e-05', 'epoch': '0.2087'}
{'loss': '1.102', 'grad_norm': '1.754', 'learning_rate': '7.124e-05', 'epoch': '0.2145'}
{'loss': '1.167', 'grad_norm': '1.184', 'learning_rate': '7.317e-05', 'epoch': '0.2203'}
{'loss': '1.142', 'grad_norm': '1.183', 'learning_rate': '7.51e-05', 'epoch': '0.2261'}
{'loss': '1.131', 'grad_norm': '1.354', 'learning_rate': '7.703e-05', 'epoch': '0.2319'}
{'loss': '1.144', 'grad_norm': '1.46', 'learning_rate': '7.896e-05', 'epoch': '0.2377'}
{'loss': '1.132', 'grad_norm': '1.213', 'learning_rate': '8.089e-05', 'epoch': '0.2435'}
{'loss': '1.131', 'grad_norm': '1.196', 'learning_rate': '8.282e-05', 'epoch': '0.2493'}
{'loss': '1.139', 'grad_norm': '1.541', 'learning_rate': '8.475e-05', 'epoch': '0.2551'}
{'loss': '1.121', 'grad_norm': '1.135', 'learning_rate': '8.668e-05', 'epoch': '0.2609'}
{'loss': '1.133', 'grad_norm': '1.064', 'learning_rate': '8.861e-05', 'epoch': '0.2667'}
{'loss': '1.164', 'grad_norm': '1.038', 'learning_rate': '9.054e-05', 'epoch': '0.2725'}
{'loss': '1.124', 'grad_norm': '1.12', 'learning_rate': '9.247e-05', 'epoch': '0.2783'}
{'loss': '1.132', 'grad_norm': '1.085', 'learning_rate': '9.44e-05', 'epoch': '0.2841'}
{'loss': '1.106', 'grad_norm': '0.9747', 'learning_rate': '9.633e-05', 'epoch': '0.2899'}
{'loss': '1.107', 'grad_norm': '0.9325', 'learning_rate': '9.826e-05', 'epoch': '0.2957'}
{'loss': '1.166', 'grad_norm': '1.023', 'learning_rate': '0.0001', 'epoch': '0.3014'}
{'loss': '1.127', 'grad_norm': '1.08', 'learning_rate': '0.0001', 'epoch': '0.3072'}
{'loss': '1.132', 'grad_norm': '1.038', 'learning_rate': '9.999e-05', 'epoch': '0.313'}
{'loss': '1.167', 'grad_norm': '1.15', 'learning_rate': '9.999e-05', 'epoch': '0.3188'}
{'loss': '1.165', 'grad_norm': '1.68', 'learning_rate': '9.998e-05', 'epoch': '0.3246'}
{'loss': '1.099', 'grad_norm': '1.031', 'learning_rate': '9.997e-05', 'epoch': '0.3304'}
{'loss': '1.132', 'grad_norm': '0.9206', 'learning_rate': '9.996e-05', 'epoch': '0.3362'}
{'loss': '1.106', 'grad_norm': '1.521', 'learning_rate': '9.994e-05', 'epoch': '0.342'}
{'loss': '1.18', 'grad_norm': '0.9811', 'learning_rate': '9.993e-05', 'epoch': '0.3478'}
{'loss': '1.118', 'grad_norm': '0.9559', 'learning_rate': '9.991e-05', 'epoch': '0.3536'}
{'loss': '1.159', 'grad_norm': '0.9473', 'learning_rate': '9.988e-05', 'epoch': '0.3594'}
{'loss': '1.115', 'grad_norm': '0.9997', 'learning_rate': '9.986e-05', 'epoch': '0.3652'}
